pairID,b1 biomass,b2 biomass,crossfed mets,runtime (min),converged
164__383,0.05754319870767447,0.03918919514019398,"{'b1_EX_ac(e)': [4.478490033068827, 592, 625, ['0', '1']], 'b1_EX_cys_L(e)': [0.32853991663646714, 2615, 5100, ['0', '1']], 'b1_EX_gly(e)': [0.37272496687849466, 2282, 3275, ['1', '0']], 'b1_EX_his_L(e)': [0.03312344116703268, 3737, 6453, ['1', '0']], 'b1_EX_leu_L(e)': [-0.11204561826745352, 9747, 9752, ['0', '1']], 'b1_EX_lys_L(e)': [0.0910875619430124, 3061, 3752, ['1', '0']], 'b1_EX_met_L(e)': [-0.013152860038496583, 4891, 8944, ['0', '1']], 'b1_EX_nac(e)': [-0.05100131249407186, 5731, 9997, ['1', '0']], 'b1_EX_phe_L(e)': [-0.037862043509404475, 5371, 9459, ['0', '1']], 'b1_EX_pnto_R(e)': [-0.026177852118410172, 5357, 9987, ['0', '1']], 'b1_EX_ribflv(e)': [-0.14454233673739286, 6833, 9996, ['1', '0']], 'b1_EX_trp_L(e)': [0.008005108237123464, 4260, 8204, ['0', '1']], 'b1_EX_tyr_L(e)': [-0.07885514089823992, 5905, 8721, ['1', '0']], 'b1_EX_ura(e)': [-0.0221137314996942, 5129, 9858, ['0', '1']], 'b1_EX_xan(e)': [0.5801746961716843, 1913, 3168, ['1', '0']]}",1.2041391531626384,True
203__302,0.08435925724979512,0.06930830772130561,"{'b1_EX_btn(e)': [-0.06329037457927672, 5882, 10000, ['1', '0']], 'b1_EX_fol(e)': [0.05289463734067823, 4306, 7911, ['1', '0']], 'b1_EX_man(e)': [-0.017060294199450404, 6637, 9999, ['1', '0']], 'b1_EX_met_L(e)': [-0.10749683376232927, 3976, 4402, ['1', '0']], 'b1_EX_nac(e)': [-0.06330141549671459, 5717, 8255, ['1', '0']], 'b1_EX_phe_L(e)': [0.4430807216600007, 2135, 4047, ['1', '0']], 'b1_EX_pnto_R(e)': [-0.11904672682683315, 6712, 9972, ['1', '0']], 'b1_EX_pydam(e)': [-0.16614312457864427, 7253, 10000, ['1', '0']], 'b1_EX_pydx(e)': [-0.12563031651922335, 6826, 9991, ['1', '0']], 'b1_EX_pydxn(e)': [-0.09008581370580182, 6355, 10000, ['1', '0']], 'b1_EX_sheme(e)': [-0.14939956969884355, 7191, 9990, ['1', '0']], 'b1_EX_thm(e)': [-0.08686320963188615, 6311, 9993, ['1', '0']], 'b1_EX_tre(e)': [-0.005469543647906895, 6151, 10000, ['1', '0']]}",2.2847827831904093,True
203__304,0.052964262804488044,0.08533395637425562,"{'b1_EX_btn(e)': [-0.4790490462735505, 8842, 9278, ['1', '0']], 'b1_EX_cys_L(e)': [0.03681218205304926, 4764, 4968, ['1', '0']], 'b1_EX_fol(e)': [0.009775647632839501, 4843, 9558, ['0', '1']], 'b1_EX_for(e)': [10.065943625179994, 266, 339, ['1', '0']], 'b1_EX_his_L(e)': [0.039920786535350444, 3517, 6603, ['0', '1']], 'b1_EX_metsox_S_L(e)': [-0.6120182935236937, 8456, 8595, ['1', '0']], 'b1_EX_mnl(e)': [-0.0033512193818372588, 5277, 10000, ['1', '0']], 'b1_EX_nac(e)': [-0.04214576956396743, 5550, 9978, ['0', '1']], 'b1_EX_orn(e)': [-0.04472238097412157, 5381, 8749, ['1', '0']], 'b1_EX_phe_L(e)': [0.793285888745884, 1552, 2711, ['1', '0']], 'b1_EX_pydam(e)': [-0.0024252806307267782, 5037, 10000, ['0', '1']], 'b1_EX_pydx(e)': [-0.027081863901313508, 5357, 9991, ['1', '0']], 'b1_EX_pydxn(e)': [-0.0661575573013422, 5977, 10000, ['1', '0']], 'b1_EX_q8(e)': [-0.23630416403912013, 8413, 9768, ['1', '0']], 'b1_EX_sheme(e)': [-0.17192448619135697, 7884, 9729, ['1', '0']], 'b1_EX_thm(e)': [-0.11173561337733912, 6438, 9986, ['1', '0']], 'b1_EX_trp_L(e)': [0.02238221067564413, 3853, 6660, ['1', '0']]}",2.157344567775726,True
164__350,0.08965558283225095,0.13857834117070547,"{'b1_EX_4hbz(e)': [-0.2144490625312503, 7388, 10020, ['0', '1']], 'b1_EX_adn(e)': [-0.22391067801764336, 7659, 8466, ['1', '0']], 'b1_EX_cit(e)': [-0.1827470183822395, 7061, 10002, ['0', '1']], 'b1_EX_nac(e)': [-0.06632324071484968, 5656, 9545, ['0', '1']], 'b1_EX_ptrc(e)': [-0.06925685022244604, 5776, 10017, ['0', '1']], 'b1_EX_spmd(e)': [-0.0516456649967299, 5669, 10017, ['0', '1']], 'b1_EX_ura(e)': [-0.8130392382602595, 8569, 8611, ['1', '0']], 'b1_EX_xan(e)': [-0.5706417674411806, 9584, 9740, ['1', '0']]}",2.471829378604889,True
203__315,0.03694402655625355,0.05841728749219599,"{'b1_EX_4abz(e)': [-0.26284128773997834, 7896, 7916, ['0', '1']], 'b1_EX_cys_L(e)': [-0.01398849898474952, 5146, 5258, ['1', '0']], 'b1_EX_fol(e)': [-0.012682931428664335, 5178, 8143, ['1', '0']], 'b1_EX_for(e)': [1.3774198724068434, 1898, 1915, ['1', '0']], 'b1_EX_hxan(e)': [-0.15317393287851877, 4589, 5561, ['1', '0']], 'b1_EX_ile_L(e)': [0.021869575986171896, 4189, 5966, ['0', '1']], 'b1_EX_lys_L(e)': [0.00743186316360199, 4542, 7624, ['0', '1']], 'b1_EX_mnl(e)': [-0.005718045651284545, 5651, 10000, ['1', '0']], 'b1_EX_nac(e)': [0.4315098397732335, 1433, 2633, ['1', '0']], 'b1_EX_phe_L(e)': [0.5585060490792539, 1925, 2475, ['1', '0']], 'b1_EX_pnto_R(e)': [-0.08053742245910334, 6145, 9995, ['1', '0']], 'b1_EX_pydam(e)': [-0.07961243454761968, 6184, 10000, ['1', '0']], 'b1_EX_pydx(e)': [-0.09911740381434142, 6377, 9996, ['1', '0']], 'b1_EX_pydxn(e)': [-0.15158135405267403, 6918, 10000, ['1', '0']], 'b1_EX_thm(e)': [-0.15785398295296116, 7138, 9997, ['1', '0']], 'b1_EX_tre(e)': [-0.013833083600862682, 7303, 10000, ['1', '0']]}",1.6956801176071168,True
164__349,0.07021193644943993,0.06698287928595636,"{'b1_EX_cys_L(e)': [0.132641545515095, 3856, 4058, ['1', '0']], 'b1_EX_fol(e)': [-0.08707259765197717, 6266, 9980, ['1', '0']], 'b1_EX_his_L(e)': [0.04381235024002856, 3479, 6330, ['1', '0']], 'b1_EX_hxan(e)': [-0.043226694208253924, 5352, 9198, ['1', '0']], 'b1_EX_lys_L(e)': [0.038218010082436915, 3877, 6290, ['0', '1']], 'b1_EX_met_L(e)': [-0.10060350517949304, 7509, 7583, ['1', '0']], 'b1_EX_metsox_S_L(e)': [-0.4501565604872355, 5449, 5730, ['1', '0']], 'b1_EX_nac(e)': [-0.09274690381657813, 6160, 9997, ['1', '0']], 'b1_EX_phe_L(e)': [0.3925480358915296, 2269, 4086, ['1', '0']], 'b1_EX_ptrc(e)': [-0.062475948479940036, 5756, 8803, ['1', '0']], 'b1_EX_q8(e)': [-0.20364569458332782, 8030, 9636, ['1', '0']], 'b1_EX_sheme(e)': [-0.0956513155434659, 6174, 9564, ['1', '0']], 'b1_EX_spmd(e)': [-0.016098908939380263, 5250, 10010, ['1', '0']], 'b1_EX_thm(e)': [-0.07069251378631547, 6054, 10008, ['1', '0']], 'b1_EX_trp_L(e)': [-0.008365749380831643, 5210, 8752, ['1', '0']], 'b1_EX_ura(e)': [0.1929927874717653, 3137, 3637, ['1', '0']]}",1.9305519858996074,True
164__343,0.07071704219411735,0.06583413700082894,"{'b1_EX_4hbz(e)': [-0.008608816498667016, 5101, 10014, ['0', '1']], 'b1_EX_ac(e)': [3.579150982533138, 543, 671, ['0', '1']], 'b1_EX_cit(e)': [-0.047527266723977335, 5738, 9993, ['0', '1']], 'b1_EX_his_L(e)': [0.02129802877271296, 4424, 6602, ['1', '0']], 'b1_EX_lys_L(e)': [0.17024014101998794, 2056, 2275, ['1', '0']], 'b1_EX_nac(e)': [-0.14946391430082273, 7237, 10002, ['1', '0']], 'b1_EX_phe_L(e)': [-0.1282121564282499, 6330, 9316, ['1', '0']], 'b1_EX_ptrc(e)': [-0.027937682635315264, 5410, 10013, ['1', '0']], 'b1_EX_ribflv(e)': [-0.030738465966981654, 5508, 10002, ['1', '0']], 'b1_EX_spmd(e)': [-0.12791949674926684, 7102, 10008, ['1', '0']], 'b1_EX_thm(e)': [-0.1937214975573045, 7681, 10012, ['1', '0']], 'b1_EX_tyr_L(e)': [-0.05323040654592742, 5609, 8460, ['1', '0']], 'b1_EX_ura(e)': [-0.7573470729243784, 10009, 10009, ['1', '0']], 'b1_EX_xan(e)': [-0.6836695242931862, 9879, 9952, ['1', '0']]}",1.4684661030769348,True
203__326,0.061732179090784906,0.22986094799265003,"{'b1_EX_btn(e)': [-0.20765734644143818, 7033, 8644, ['1', '0']], 'b1_EX_ddca(e)': [-0.33993782155898866, 5214, 5668, ['0', '1']], 'b1_EX_fol(e)': [0.04952868892055429, 4521, 8591, ['0', '1']], 'b1_EX_nac(e)': [-0.39685709372698313, 9452, 9463, ['1', '0']], 'b1_EX_pydam(e)': [-0.007020804692941647, 5073, 10000, ['0', '1']], 'b1_EX_pydx(e)': [-0.05028657565964223, 5519, 9996, ['1', '0']], 'b1_EX_pydxn(e)': [-0.0874383836192762, 5936, 9996, ['1', '0']], 'b1_EX_q8(e)': [-0.06717663385126338, 5667, 9992, ['1', '0']], 'b1_EX_sheme(e)': [-0.05373848263397524, 5585, 9990, ['1', '0']]}",2.7342324177424113,True
164__334,0.11231562030734721,0.06892716832421718,"{'b1_EX_arab_D(e)': [-0.30905327494269064, 8731, 9369, ['1', '0']], 'b1_EX_cys_L(e)': [0.20846194192712458, 3302, 4395, ['1', '0']], 'b1_EX_ddca(e)': [-0.3911524083101567, 2206, 2486, ['1', '0']], 'b1_EX_fol(e)': [-0.06353409463269466, 5710, 8529, ['1', '0']], 'b1_EX_his_L(e)': [0.11963591478904369, 2212, 3806, ['1', '0']], 'b1_EX_hxan(e)': [-0.3477146324948002, 6263, 6802, ['0', '1']], 'b1_EX_lys_L(e)': [0.033012396522053886, 3941, 6231, ['1', '0']], 'b1_EX_nac(e)': [-0.07463313706558411, 6015, 10008, ['1', '0']], 'b1_EX_ocdca(e)': [-0.006670643919985231, 3695, 7101, ['1', '0']], 'b1_EX_phe_L(e)': [0.17359975602354938, 3432, 6061, ['0', '1']], 'b1_EX_pnto_R(e)': [-0.00796050479661059, 5117, 9999, ['1', '0']], 'b1_EX_ribflv(e)': [-0.05899014451743079, 5699, 10006, ['0', '1']], 'b1_EX_spmd(e)': [-0.009184335910979613, 5103, 10014, ['0', '1']], 'b1_EX_trp_L(e)': [0.05710207796830456, 2161, 4056, ['0', '1']], 'b1_EX_ttdca(e)': [0.022828841246975345, 3740, 6260, ['1', '0']]}",1.2023858547210693,True
203__331,0.042453463838629385,0.07209405963509576,"{'b1_EX_btn(e)': [-0.23655559497970824, 7843, 9794, ['1', '0']], 'b1_EX_ddca(e)': [-0.47255876509129047, 9469, 9764, ['1', '0']], 'b1_EX_for(e)': [6.241959270558184, 403, 420, ['1', '0']], 'b1_EX_met_L(e)': [-0.062258841935050054, 6309, 7062, ['1', '0']], 'b1_EX_metsox_S_L(e)': [-0.7599077990193431, 9322, 9543, ['1', '0']], 'b1_EX_nac(e)': [0.2979251149118605, 2872, 4419, ['1', '0']], 'b1_EX_oxa(e)': [0.05481468890553787, 4179, 7583, ['1', '0']], 'b1_EX_phe_L(e)': [0.6230683105104272, 2625, 4022, ['1', '0']], 'b1_EX_pnto_R(e)': [-0.07755151533217913, 5841, 9980, ['1', '0']], 'b1_EX_pydam(e)': [-0.10914334176194601, 5926, 10000, ['1', '0']], 'b1_EX_pydx(e)': [-0.10651108428882566, 6093, 9995, ['1', '0']], 'b1_EX_pydxn(e)': [-0.08775663745834283, 5856, 9994, ['1', '0']], 'b1_EX_ribflv(e)': [-0.06588330109735752, 5737, 9859, ['1', '0']], 'b1_EX_thm(e)': [-0.09385420114460385, 5997, 9998, ['1', '0']], 'b1_EX_trp_L(e)': [0.035441049419457235, 3101, 5743, ['1', '0']], 'b1_EX_xan(e)': [-0.22041555106467997, 8117, 9019, ['0', '1']]}",2.4338202555974324,True
164__331,0.058586646832531036,0.09924317378854151,"{'b1_EX_4hbz(e)': [-0.015446602202528137, 5147, 9146, ['1', '0']], 'b1_EX_hdca(e)': [-0.24034017903079938, 8268, 8349, ['1', '0']], 'b1_EX_met_L(e)': [-0.1338012611847848, 9820, 9825, ['1', '0']], 'b1_EX_metsox_S_L(e)': [-0.8820187531293484, 9860, 9865, ['1', '0']], 'b1_EX_nac(e)': [0.45525206016980957, 1672, 3142, ['1', '0']], 'b1_EX_phe_L(e)': [0.3807387923282341, 3152, 5202, ['0', '1']], 'b1_EX_pnto_R(e)': [-0.06040858381384856, 5705, 9999, ['0', '1']], 'b1_EX_ribflv(e)': [-0.02073380648842016, 5354, 9268, ['1', '0']], 'b1_EX_spmd(e)': [-0.00655567375434879, 5069, 8243, ['1', '0']], 'b1_EX_thm(e)': [-0.04212215804462327, 5602, 10017, ['1', '0']], 'b1_EX_trp_L(e)': [0.033708550966820905, 3153, 5196, ['0', '1']], 'b1_EX_ura(e)': [-0.8370261849352237, 10020, 10020, ['1', '0']], 'b1_EX_xan(e)': [-0.7299272065659439, 9975, 10019, ['1', '0']]}",2.2074894507726035,True
203__334,0.03640911578297107,0.032075273321396355,"{'b1_EX_4abz(e)': [-0.0666752305287161, 2217, 4401, ['0', '1']], 'b1_EX_asn_L(e)': [0.009579731163100763, 4499, 8320, ['1', '0']], 'b1_EX_btn(e)': [-0.09494753372837356, 6258, 10000, ['1', '0']], 'b1_EX_cys_L(e)': [0.5710098853893941, 1447, 2113, ['1', '0']], 'b1_EX_ddca(e)': [-0.3110839486700786, 9270, 9591, ['0', '1']], 'b1_EX_fol(e)': [-0.05478963680574339, 5867, 9544, ['1', '0']], 'b1_EX_for(e)': [3.7348658289442653, 783, 789, ['0', '1']], 'b1_EX_his_L(e)': [0.006813488296177395, 4610, 7869, ['1', '0']], 'b1_EX_hxan(e)': [-0.25865955194289303, 8254, 8638, ['0', '1']], 'b1_EX_ile_L(e)': [0.06226559883624792, 3139, 4877, ['0', '1']], 'b1_EX_leu_L(e)': [-0.06559091233091485, 5896, 6241, ['0', '1']], 'b1_EX_lys_L(e)': [-0.017104509142157345, 5537, 8577, ['0', '1']], 'b1_EX_man(e)': [-0.009834576738034867, 5876, 10000, ['1', '0']], 'b1_EX_mnl(e)': [-0.008108983937704477, 5769, 10000, ['1', '0']], 'b1_EX_nac(e)': [-0.07704026273753417, 6036, 9997, ['1', '0']], 'b1_EX_oxa(e)': [0.004775267176942599, 4869, 9169, ['1', '0']], 'b1_EX_phe_L(e)': [0.7572016983561736, 698, 1267, ['1', '0']], 'b1_EX_pnto_R(e)': [-0.09661189547144217, 6264, 9994, ['1', '0']], 'b1_EX_pro_L(e)': [0.2928634425996376, 1595, 2857, ['1', '0']], 'b1_EX_pydam(e)': [-0.04667594998207614, 5625, 10000, ['1', '0']], 'b1_EX_pydx(e)': [-0.061745337109521126, 5903, 9999, ['1', '0']], 'b1_EX_pydxn(e)': [-0.004107417796152424, 5053, 10000, ['1', '0']], 'b1_EX_ribflv(e)': [-0.03219287643145047, 5449, 9994, ['1', '0']], 'b1_EX_tre(e)': [-0.0028949387737458275, 5528, 9999, ['0', '1']], 'b1_EX_trp_L(e)': [0.015637822228472223, 3761, 6314, ['1', '0']]}",1.4437726338704426,True
164__326,0.07414258865305909,0.19815039394519168,"{'b1_EX_csn(e)': [-0.03611433185028157, 5504, 10020, ['0', '1']], 'b1_EX_fol(e)': [-0.0012797627998124006, 4998, 9988, ['1', '0']], 'b1_EX_hdca(e)': [0.027361707322374557, 4042, 6065, ['0', '1']], 'b1_EX_nac(e)': [0.17098557189491703, 2503, 4198, ['1', '0']], 'b1_EX_ptrc(e)': [0.06893070097917636, 4341, 7396, ['1', '0']], 'b1_EX_q8(e)': [-0.04235084310186821, 5630, 10009, ['1', '0']], 'b1_EX_sheme(e)': [-0.0010744362440109345, 5012, 10001, ['0', '1']], 'b1_EX_spmd(e)': [-0.010638830050361148, 5131, 10008, ['1', '0']]}",2.452579160531362,True
203__343,0.0725116882556251,0.11790833822145959,"{'b1_EX_4abz(e)': [-0.8958040929439484, 9818, 9851, ['0', '1']], 'b1_EX_btn(e)': [-0.03505284149853455, 5483, 10000, ['1', '0']], 'b1_EX_his_L(e)': [0.02317429628987265, 4326, 6768, ['1', '0']], 'b1_EX_lys_L(e)': [0.2427888729421838, 632, 920, ['1', '0']], 'b1_EX_mnl(e)': [-0.006948742681370371, 5599, 10000, ['1', '0']], 'b1_EX_nac(e)': [-0.009304014509800118, 5081, 9977, ['1', '0']], 'b1_EX_phe_L(e)': [0.5305172274437924, 2152, 3761, ['1', '0']], 'b1_EX_pydam(e)': [-0.08230043713217217, 5954, 10000, ['1', '0']], 'b1_EX_pydx(e)': [-0.09560492553356564, 6152, 9986, ['1', '0']], 'b1_EX_pydxn(e)': [-0.14277511487268468, 6808, 10000, ['1', '0']], 'b1_EX_ribflv(e)': [-0.06671807743146319, 5785, 9976, ['1', '0']], 'b1_EX_thm(e)': [-0.0726355479055763, 5877, 9978, ['1', '0']], 'b1_EX_xan(e)': [-0.30614196636656976, 8097, 8736, ['0', '1']]}",1.772840102513631,True
164__315,0.04971797851972567,0.055590500016000514,"{'b1_EX_ac(e)': [8.438738114136767, 52, 99, ['0', '1']], 'b1_EX_arg_L(e)': [0.02005495001300739, 4019, 7388, ['1', '0']], 'b1_EX_cit(e)': [-0.017334110829919203, 5261, 10007, ['0', '1']], 'b1_EX_csn(e)': [-0.8051486821439882, 10006, 10006, ['1', '0']], 'b1_EX_cys_L(e)': [0.16530245467261362, 3677, 3722, ['1', '0']], 'b1_EX_fol(e)': [0.03024110951770781, 4571, 8819, ['1', '0']], 'b1_EX_hdca(e)': [-0.01855494815131381, 5509, 9420, ['1', '0']], 'b1_EX_hxan(e)': [-0.09450557387856062, 4015, 6786, ['1', '0']], 'b1_EX_lys_L(e)': [0.04241228742636353, 3814, 7423, ['0', '1']], 'b1_EX_metsox_S_L(e)': [-0.6131217947646872, 5139, 5339, ['1', '0']], 'b1_EX_nac(e)': [0.34698519074323575, 2601, 3889, ['1', '0']], 'b1_EX_ocdca(e)': [-0.009685644013905578, 5594, 8665, ['0', '1']], 'b1_EX_phe_L(e)': [-0.005204082608481819, 5058, 7825, ['1', '0']], 'b1_EX_pnto_R(e)': [-0.03712325229478053, 5471, 10005, ['1', '0']], 'b1_EX_ptrc(e)': [-0.002028645586455935, 5040, 8663, ['1', '0']], 'b1_EX_thm(e)': [-0.11804698817587084, 6662, 10017, ['1', '0']], 'b1_EX_ttdca(e)': [-0.001347859567376923, 5107, 8231, ['1', '0']], 'b1_EX_ura(e)': [-0.5888490072056671, 9770, 9965, ['1', '0']]}",1.5449778000513712,True
203__349,0.053974610001038995,0.07511100369165152,"{'b1_EX_btn(e)': [-0.4561854651147611, 8684, 9154, ['1', '0']], 'b1_EX_cys_L(e)': [-0.027571657550005235, 5236, 5564, ['1', '0']], 'b1_EX_fol(e)': [-0.019805561151535866, 5279, 9595, ['0', '1']], 'b1_EX_for(e)': [7.430746025227583, 615, 618, ['1', '0']], 'b1_EX_his_L(e)': [0.03959316506096329, 3641, 6522, ['1', '0']], 'b1_EX_hxan(e)': [-0.01483280482816196, 3710, 7049, ['0', '1']], 'b1_EX_lys_L(e)': [0.0064949817238313876, 4455, 7206, ['0', '1']], 'b1_EX_met_L(e)': [-0.024109932287000146, 3035, 3035, ['1', '0']], 'b1_EX_metsox_S_L(e)': [-0.680067222906876, 8824, 8970, ['1', '0']], 'b1_EX_mnl(e)': [-0.0036065017700011234, 5286, 10000, ['0', '1']], 'b1_EX_nac(e)': [-0.04704308829706236, 5576, 9977, ['0', '1']], 'b1_EX_phe_L(e)': [0.7134570184745841, 1662, 2579, ['1', '0']], 'b1_EX_pydam(e)': [-0.00617501271981058, 5091, 9999, ['0', '1']], 'b1_EX_pydx(e)': [-0.008214322517291928, 5078, 9987, ['0', '1']], 'b1_EX_pydxn(e)': [-0.017385270711772483, 5256, 10000, ['0', '1']], 'b1_EX_q8(e)': [-0.1660153640066429, 7304, 9752, ['1', '0']], 'b1_EX_sheme(e)': [-0.13412735391953695, 6433, 9282, ['1', '0']], 'b1_EX_thm(e)': [-0.011837790553278549, 5158, 9988, ['1', '0']], 'b1_EX_tre(e)': [-4.46003887169151e-05, 5007, 10000, ['0', '1']], 'b1_EX_trp_L(e)': [0.025869741583607372, 3377, 6511, ['1', '0']]}",2.1748234351476032,True
164__304,0.06971292028739726,0.08128422271410779,"{'b1_EX_cys_L(e)': [0.209184013446147, 3658, 3840, ['1', '0']], 'b1_EX_fol(e)': [-0.09214546688152231, 5981, 9995, ['1', '0']], 'b1_EX_his_L(e)': [0.052365082704227114, 3333, 5888, ['1', '0']], 'b1_EX_hxan(e)': [-0.06695556882227333, 6015, 9064, ['1', '0']], 'b1_EX_met_L(e)': [-0.08429793527707136, 5079, 5169, ['1', '0']], 'b1_EX_metsox_S_L(e)': [-0.6633779826514733, 8520, 8660, ['1', '0']], 'b1_EX_nac(e)': [-0.06906271920588947, 5932, 9994, ['1', '0']], 'b1_EX_phe_L(e)': [0.3808882320232183, 2513, 3934, ['1', '0']], 'b1_EX_ptrc(e)': [-0.06849071833094067, 5976, 10009, ['1', '0']], 'b1_EX_q8(e)': [-0.25437185672944934, 8039, 9335, ['1', '0']], 'b1_EX_sheme(e)': [-0.13993981001088057, 6609, 9425, ['1', '0']], 'b1_EX_spmd(e)': [-0.07909890410938075, 5932, 10010, ['1', '0']], 'b1_EX_thm(e)': [-0.12669919345259245, 6464, 10011, ['1', '0']], 'b1_EX_trp_L(e)': [-0.012125640839100095, 5606, 8796, ['1', '0']], 'b1_EX_ura(e)': [0.05991175868792664, 4343, 4804, ['1', '0']]}",1.963975155353546,True
164__302,,,,,
203__350,0.06565603023611177,0.13300319026339416,"{'b1_EX_btn(e)': [-0.22875683874337027, 7626, 9240, ['1', '0']], 'b1_EX_ddca(e)': [-0.33468592748196435, 6564, 6667, ['0', '1']], 'b1_EX_nac(e)': [-0.008077394015538586, 5122, 9528, ['0', '1']], 'b1_EX_pydam(e)': [-0.0010565130408650147, 5012, 10000, ['0', '1']], 'b1_EX_pydx(e)': [-0.0028457469643533573, 5021, 9992, ['0', '1']], 'b1_EX_pydxn(e)': [-0.010086785688540545, 5124, 9993, ['0', '1']], 'b1_EX_xan(e)': [-0.3638488554344107, 8990, 9492, ['0', '1']]}",2.686246395111084,True
164__276,0.11644064124731955,0.14157270856117576,"{'b1_EX_cys_L(e)': [0.5951674749331104, 1349, 1901, ['0', '1']], 'b1_EX_ddca(e)': [-0.5403233845596892, 4474, 4712, ['1', '0']], 'b1_EX_lys_L(e)': [0.007936492669398734, 4094, 7191, ['1', '0']], 'b1_EX_metsox_S_L(e)': [-0.42724585324179903, 4731, 5237, ['1', '0']], 'b1_EX_nac(e)': [-0.021230771112247804, 5314, 9995, ['1', '0']], 'b1_EX_phe_L(e)': [0.1675559639550514, 3851, 5654, ['1', '0']], 'b1_EX_pnto_R(e)': [-0.07397923451465027, 6146, 9994, ['0', '1']], 'b1_EX_ribflv(e)': [-0.08939089434778402, 6481, 9994, ['0', '1']], 'b1_EX_sheme(e)': [-0.06761912941106246, 6119, 9997, ['0', '1']], 'b1_EX_thm(e)': [-0.025558907374303996, 5389, 10017, ['0', '1']], 'b1_EX_xan(e)': [0.2123663704734794, 3205, 5205, ['1', '0']]}",2.0018311381340026,True
203__383,0.05565130676352376,0.034460949973157656,"{'b1_EX_ac(e)': [4.728381934669887, 428, 527, ['1', '0']], 'b1_EX_cys_L(e)': [0.47208823839433584, 2039, 3435, ['0', '1']], 'b1_EX_for(e)': [5.152289000156121, 649, 1096, ['1', '0']], 'b1_EX_his_L(e)': [0.004187671546143704, 4864, 8721, ['1', '0']], 'b1_EX_hxan(e)': [-0.2712025289444576, 3403, 4235, ['1', '0']], 'b1_EX_ile_L(e)': [-0.014149756532607888, 5275, 7049, ['0', '1']], 'b1_EX_leu_L(e)': [-0.1272821166969487, 9527, 9527, ['0', '1']], 'b1_EX_lys_L(e)': [0.053699520945229104, 3451, 5765, ['0', '1']], 'b1_EX_met_L(e)': [-0.02328510213736086, 6213, 9498, ['1', '0']], 'b1_EX_nac(e)': [-0.00661696481966384, 5050, 9986, ['0', '1']], 'b1_EX_orn(e)': [-0.07658836923716394, 5807, 8568, ['1', '0']], 'b1_EX_phe_L(e)': [0.6542268818070537, 1950, 3677, ['0', '1']], 'b1_EX_pnto_R(e)': [-0.02779779115640063, 5284, 9980, ['0', '1']], 'b1_EX_pro_L(e)': [0.2676608202187264, 1852, 2707, ['1', '0']], 'b1_EX_pydam(e)': [-0.0027042952727015512, 5025, 9999, ['0', '1']], 'b1_EX_pydx(e)': [-0.016658897845578002, 5167, 9988, ['1', '0']], 'b1_EX_pydxn(e)': [-0.08526446553249373, 6061, 10000, ['1', '0']], 'b1_EX_ribflv(e)': [-0.1563259108823663, 6852, 9977, ['1', '0']], 'b1_EX_trp_L(e)': [0.020296541387379994, 3514, 5995, ['0', '1']], 'b1_EX_xan(e)': [-0.23564312981416197, 7148, 8085, ['0', '1']]}",1.3491347988446554,True
164__271,0.046312955407518036,0.026358879625631708,"{'b1_EX_ac(e)': [3.7212182284989046, 197, 244, ['0', '1']], 'b1_EX_cys_L(e)': [0.9477783164381701, 528, 993, ['0', '1']], 'b1_EX_ddca(e)': [-0.5632173193406662, 9201, 9201, ['0', '1']], 'b1_EX_for(e)': [1.25330552320472, 1817, 2965, ['0', '1']], 'b1_EX_hdca(e)': [-0.038932677220491846, 5652, 8256, ['1', '0']], 'b1_EX_his_L(e)': [0.02974407860592934, 3645, 7252, ['0', '1']], 'b1_EX_hxan(e)': [-0.34096544469158196, 8261, 9747, ['0', '1']], 'b1_EX_leu_L(e)': [-0.05517839717312059, 6958, 7005, ['0', '1']], 'b1_EX_lys_L(e)': [0.022141169712466505, 4129, 8071, ['1', '0']], 'b1_EX_nac(e)': [-0.05641274389133227, 5926, 10010, ['1', '0']], 'b1_EX_ocdca(e)': [0.014062563294291161, 4078, 7352, ['0', '1']], 'b1_EX_phe_L(e)': [0.15355881542642308, 3729, 6803, ['0', '1']], 'b1_EX_pnto_R(e)': [-0.05018566609563191, 5724, 10011, ['0', '1']], 'b1_EX_thr_L(e)': [0.016909245577833423, 4485, 8427, ['0', '1']], 'b1_EX_trp_L(e)': [-0.00983043121827721, 6046, 9362, ['1', '0']], 'b1_EX_ura(e)': [-0.10620821208660958, 6521, 9921, ['1', '0']]}",1.1939629912376404,True
